text,label,aug
"ADPnews - Jul 17 , 2009 - Finland-based steel maker Rautaruukki Oyj Ruukki HEL : RTRKS said today it slipped to a net loss of EUR 184 million USD 259.7 m for the first half of 2009 from a net profit of EUR 2",0,"ADPnews - July 17, 2009 - Finnish steelmaker Rautaruukki Oyj Ruukki HEL: RTRKS said today it slumped to a net loss of €184 million (US$259.7 million) for the first half of 2009 from a net profit of €2."
"Profit before taxes amounted to EUR 56.5 mn , down from EUR 232.9 mn a year ago .",0,"Profit before tax was 56.5 million euros, down from 232.9 million euros a year earlier."
"Profit before taxes decreased by 9 % to EUR 187.8 mn in the first nine months of 2008 , compared to EUR 207.1 mn a year earlier .",0,"Pre-tax profits fell by 9% to €187.8 million in the first nine months of 2008, compared to €207.1 million the previous year."
Profit before taxes decreased to EUR 31.6 mn from EUR 50.0 mn the year before .,0,Profit before tax fell to €31.6 million compared to €50.0 million in the previous year.
"Profit before taxes was EUR 4.0 mn , down from EUR 4.9 mn .",0,"Profit before tax was €4.0 million, down from €4.9 million."
"The company 's profit before taxes fell to EUR 21.1 mn in the third quarter of 2008 , compared to EUR 35.8 mn in the corresponding period in 2007 .",0,The company's pre-tax profits fell to 21.1 million euros in the third quarter of 2008 compared to 35.8 million euros in the corresponding period of 2007.
11 August 2010 - Finnish measuring equipment maker Vaisala Oyj HEL : VAIAS said today that its net loss widened to EUR4 .8 m in the first half of 2010 from EUR2 .3 m in the corresponding period a year earlier .,0,"August 11, 2010 - Finnish measuring equipment maker Vaisala Oyj HEL: VAIAS said today that its net loss widened to €4.8 million in the first half of 2010 from €2.3 million in the corresponding period of the previous year."
"Finnish power supply solutions and systems provider Efore Oyj said its net loss widened to 3.2 mln euro $ 4.2 mln for the first quarter of fiscal 2006-2007 ending October 31 , 2007 from 900,000 euro $ 1.2 mln for the same period of fiscal 2005-06 .",0,"Finnish energy solutions and systems provider Efore Oyj said its net loss rose to €3.2 million (US$4.2 million) for the first quarter of fiscal 2006-07 ended October 31, 2007 from €900,000 (US$1.2 million) for the same period in fiscal 2005. -2006. ."
"ADP News - Apr 22 , 2009 - Finnish business information systems developer Solteq Oyj HEL : STQ1V said today its net loss widened to EUR 189,000 USD 245,000 for the first quarter of 2009 from EUR 10,000 for the same peri",0,"ADP News - April 22, 2009 - Finnish business information systems developer Solteq Oyj HEL: STQ1V said today that its net loss widened to €189,000 (US$245,000) for the first quarter of 2009 from €10,000 for the same period."
Salonen added that data shows producers ' pulp inventories in North America are declining . ',0,Salonen added that the data shows that inventories of pulp producers in North America are declining. '
The Elcoteq group recently announced that the last three months of the previous year brought to it a major loss of more than half a billion kroons ( EUR 32 mln ) for the fifth quarter running .,0,Elcoteq Group recently announced that the last three months of the previous year brought it a significant loss of more than half a billion kroner (32 million euros) for the fifth quarter in a row.
Cash Flow from Operations for the most recent quarter also reached a eight year low .,0,Cash flow from operations during the fourth quarter also reached its lowest level in eight years.
"At this growth rate , paying off the national debt will be extremely painful .",0,"At this rate of growth, paying off the national debt will be very painful."
"Net sales of Finnish Sanoma Learning & Literature , of Finnish media group Sanoma , decreased by 3.6 % in January-June 2009 totalling EUR 162.8 mn , down from EUR 168.8 mn in the corresponding period in 2008 .",0,"Net sales of Sanoma Education and Literature Finland, a subsidiary of the Finnish media group Sanoma, fell by 3.6% in the period from January to June 2009 to a total of €162.8 million, down from €168.8 million in the corresponding period in 2008."
"JP Morgan expects that Scala will lower Nobel Biocare 's growth forecast for 2007 from the current guidance of 23-25 pct , as well as the operating margin target from the current 34-35 pct .",0,"JPMorgan expects Scala will lower Nobel Biocare's 2007 growth forecast from current guidance of 23-25 ​​percent, as well as its operating margin target of 34-35 percent."
"Furthermore , sales of new passenger cars and light commercial vehicles in the country declined by 5.4 % year-on-year last month .",0,"Moreover, sales of new passenger cars and light commercial vehicles in the country fell by 5.4% year-on-year last month."
"Profitability ( EBIT % ) was 13.6 % , compared to 14.3 % in Q2 2009 .",0,Profitability (EBIT%) reached 13.6% compared to 14.3% in the second quarter of 2009.
Sales of mid-strength beer decreased by 40 % .,0,Sales of medium-strength beer fell by 40%.
"Shares in Royal and Sun Alliance continued to slide back from a 12-month high of 172p last month , after a potential suitor ruled itself out of a takeover bid .",0,"Shares in Royal and Sun Alliance continued to slide from a 12-month high of 172p last month, after a suitor ruled itself out of a takeover bid."
"Managing Director 's comments : `` Net sales for the first quarter were notably lower than a year before , especially in Finland , Russia and the Baltic countries .",0,"General Manager comments: ``Net sales for the first quarter were significantly lower than the previous year, especially in Finland, Russia and the Baltics."
"ADP News - Feb 13 , 2009 - Finnish retailer Kesko Oyj HEL : KESBV said today its total sales , excluding value added tax VAT , stood at EUR 661.3 million USD 853.1 m in January 2009 , down 15.2 % year-on-yea",0,"ADP News - February 13, 2009 - Finnish retailer Kesko Oyj HEL: KESBV said today that its total sales, excluding VAT, amounted to €661.3 million (US$853.1 million) in January 2009, down 15.2% year-on-year."
"In the third quarter of fiscal 2008 Efore swung to a net loss of EUR 400,000 versus a net profit of EUR 200,000 for the corresponding period of fiscal 2007 .",0,"In the third quarter of fiscal year 2008 before turning to a net loss of €400,000 versus a net profit of €200,000 for the corresponding period of fiscal year 2007."
"Konecranes Oyj KCR1V FH fell 5.5 percent to 20.51 euros , the biggest fall since June .",0,"Konecranes Oyj KCR1V FH's share price fell 5.5 percent to 20.51 euros, the biggest drop since June."
Operating loss totaled EUR 25mn compared to a profit of EUR 63mn in the corresponding period in 2005 .,0,"Total operating losses amounted to 25 million euros, compared to profits of 63 million euros in the corresponding period of 2005."
"Production levels have been agreed with producers a long time ago , so a fall in consumption will lead to losses .",0,"Production levels have been agreed with producers long ago, so lower consumption will lead to losses."
Return on investment ROI was 4.1 % compared to 43.8 % in the first half of 2008 .,0,"The return on investment was 4.1%, compared to 43.8% in the first half of 2008."
"A total of 16.5 mn passenger ship journeys took place in the northern Baltic Sea in 2007 , slightly down from 16.5 mn in 2006 .",0,"A total of 16.5 million journeys were made on passenger ships in the North Baltic Sea in 2007, a slight decrease from 16.5 million journeys in 2006."
Finnish media group Talentum has issued a profit warning .,0,Finnish media group Talentum has issued a profit warning.
"Finnish shipping company Finnlines ' pretax loss totalled EUR 6.5 mn in the third quarter of 2009 , compared to a profit of EUR 0.3 mn in the third quarter of 2008 .",0,"Finnish shipping company Finnlines' total loss before tax was 6.5 million euros in the third quarter of 2009, compared to a profit of 0.3 million euros in the third quarter of 2008."
"In Finland , the city of Forssa has said it will not pay compensation to food industry companies HK Ruokatalo and Atria for the lye leak into tap water that occurred in March 2008 .",0,"In Finland, the city of Forsa said it would not pay compensation to food companies HK Ruokatalo and Atria for the March 2008 leak of lye into tap water."
"Acando AB ( ACANB SS ) fell 8.9 percent to 13.35 kronor , the lowest close since Dec. 11 .",0,"Acando AB ( ACANB SS ) shares fell 8.9 percent to 13.35 kroner, the lowest closing level since December 11."
"According to CEO Matti Perkonoja of the parent company HKScan , the company 's performance in the first quarter of 2010 has remained clearly below the level of the corresponding period in 2009 .",0,"According to CEO Matej Perkonoja of the parent company HKScan, the company's performance in the first quarter of 2010 remained clearly below the level of the corresponding period of 2009."
Diluted earnings per share ( EPS ) stood at EUR 0.25 versus EUR 0.42 .,0,"Diluted earnings per share amounted to 0.25 euros, compared to 0.42 euros."
Finnish automation solutions developer Cencorp Corporation ( OMX Helsinki : CNC1V ) issued on Thursday ( 18 September ) a profit warning for the third quarter of 2008 .,0,Finnish automation solutions developer Cencorp Corporation (OMX Helsinki: CNC1V) on Thursday (September 18) issued a profit warning for the third quarter of 2008.
Finnish communication electronics components supplier Scanfil Oyj Tuesday said sales in the first half of 2006 will be 15 % lower than during the same period a year ago .,0,Finnish communications electronics components maker Scanfil Oyj said on Tuesday that sales in the first half of 2006 will be 15% lower than during the same period last year.
Finnish technology company Raute Corporation ( OMX Helsinki : RUTAV ) issued on Tuesday ( 23 September ) a profit warning for the financial year 2008 .,0,Finnish technology company Raute Corporation (OMX Helsinki: RUTAV) on Tuesday (September 23) issued a profit warning for fiscal year 2008.
"In Q1 of 2009 , the company 's operating loss totalled EUR 0.3 mn , compared to a profit of EUR 3.6 mn in Q1 of 2008 .",0,"In the first quarter of 2009, the company's total operating losses amounted to 0.3 million euros, compared to a profit of 3.6 million euros in the first quarter of 2008."
"Last year , 8.3 million passengers flew the airline , down 4 percent from 2007 .",0,"Last year, 8.3 million passengers traveled with the airline, down 4 percent from 2007."
"Loss after financial items totalled EUR 9.7 mn , compared to a profit of EUR 1.3 mn in the corresponding period in 2008 .",0,"Total losses after financial items amounted to 9.7 million euros, compared to profits of 1.3 million euros in the corresponding period of 2008."
Loss for the period totalled EUR 15.6 mn compared to a profit of EUR 6.3 mn in 2008 .,0,"Total losses for the period amounted to 15.6 million euros, compared to profits of 6.3 million euros in 2008."
Operating loss amounted to EUR 0.9 mn in the first half of 2006 compared to a profit of EUR 0.5 mn in the first half of 2005 .,0,Operating losses amounted to 0.9 million euros in the first half of 2006 compared to profits of 0.5 million euros in the first half of 2005.
"Operating loss of the Pulp & Paper Machinery unit was over EUR 3mn in September 2007 - August 2008 , compared to a profit of EUR 3.7 mn a year earlier .",0,"The pulp and paper machinery unit's operating losses amounted to more than €3 million in the period from September 2007 to August 2008, compared to a profit of €3.7 million in the previous year."
Operating loss totaled EUR 0.3 mn compared to a profit of EUR 2.2 mn in the corresponding period in 2007 .,0,"Total operating losses amounted to 0.3 million euros, compared to profits of 2.2 million euros in the corresponding period of 2007."
"Operating loss totaled EUR 0.8 mn , compared to a profit of EUR 0.5 mn .",0,"Total operating losses amounted to 0.8 million euros, compared to a profit of 0.5 million euros."
"Operating loss totalled EUR 12.7 mn , compared to a profit of EUR 17.7 mn in the first half of 2008 .",0,"Total operating losses amounted to 12.7 million euros, compared to profits of 17.7 million euros in the first half of 2008."
"Operating loss totalled EUR 4.0 mn , compared to a profit of EUR 8.6 mn in the second quarter of 2008 .",0,"Total operating losses amounted to €4.0 million, compared to a profit of €8.6 million in the second quarter of 2008."
"Operating loss totalled EUR 5.2 mn , compared to a loss of EUR 3.4 mn in the corresponding period in 2008-2009 .",0,"Total operating losses amounted to 5.2 million euros, compared to losses of 3.4 million euros in the corresponding period of 2008-2009."
Pretax loss totaled EUR 117mn compared to a loss of EUR 65mn in the corresponding period .,0,"Total pre-tax losses amounted to 117 million euros, compared to a loss of 65 million euros in the corresponding period."
Pretax loss totalled EUR 162.3 mn compared to a profit of EUR 253.5 mn in 2007 .,0,Total pre-tax losses amounted to €162.3 million compared to profits of €253.5 million in 2007.
"Pretax loss totalled EUR 49.9 mn , compared to a loss of EUR 15.4 mn in the corresponding period in 2008 .",0,"Total pre-tax losses amounted to €49.9 million, compared to a loss of €15.4 million in the corresponding period of 2008."
"Publishing Sweden 's operating loss was EUR 1.1 mn in Q1 of 2009 , compared to a profit of EUR 0.6 mn a year ago .",0,"Sweden's operating losses amounted to 1.1 million euros in the first quarter of 2009, compared to a profit of 0.6 million euros last year."
The company reported today an operating loss of EUR0 .1 m on net sales of EUR4 .5 m for the first quarter 2008 .,0,Today the company announced an operating loss of 0.1 million euros on net sales of 4.5 million euros for the first quarter of 2008.
"Cerberus Capital Management LP-backed printing paper maker NewPage Corp. has posted mixed second-quarter results , casting a cloud over its planned initial public offering .",0,"Cerberus Capital Management LP-backed printing paper maker NewPage Corp reported mixed second-quarter results, casting a cloud over its planned initial public offering."
"Finnish electronics manufacturing services EMS company Elcoteq SE posted a net loss of 66.4 mln euro $ 91.2 mln for the first half of 2007 , compared to a net profit of 7.1 mln euro $ 9.8 mln for the same period of 2006 .",0,"Finnish electronics manufacturing services company EMS Elcoteq SE reported a net loss of €66.4 million ($91.2 million) in the first half of 2007, compared to a net profit of €7.1 million ($9.8 million) for the same period in 2006."
Finnish laboratory liquid handling and diagnostic test systems developer Biohit Oyj OMX Helsinki : BIOBV issued on Tuesday 3 June a profit warning for the financial year 2008 .,0,"Finnish developer of liquid handling systems and diagnostic tests Biohit Oyj OMX Helsinki: BIOBV issued a profit warning for the 2008 financial year on Tuesday, June 3."
Finnish retail software developer Aldata Solution Oyj reported a net loss of 11.7 mln euro $ 17.2 mln for 2007 versus a net profit of 2.5 mln euro $ 3.7 mln for 2006 .,0,Finnish retail software developer Aldata Solution Oyj reported a net loss of €11.7 million (US$17.2 million) for 2007 versus a net profit of €2.5 million (US$3.7 million) for 2006.
"Finnish textiles and clothing group Marimekko Oyj posted a net profit of 7.99 mln euro $ 10.4 mln for 2006 , compared to 8.4 mln euro $ 10.9 mln for 2005 .",0,"Finnish textile and apparel group Marimekko Oyj reported net profits of €7.99 million (US$10.4 million) for 2006, compared to €8.4 million (US$10.9 million) for 2005."
"In January-June 2010 , diluted loss per share stood at EUR0 .3 versus EUR0 .1 in the first half of 2009 .",0,"In the period from January to June 2010, diluted loss per share was €0.3 compared to €0.1 in the first half of 2009."
"In October , UPM reported a third-quarter net loss of euro86 million $ 110 million compared with a net profit of euro120 million in 2007 .",0,"In October, UPM reported a net loss of 86 million euros ($110 million) in the third quarter compared to a net profit of 120 million euros in 2007."
Operating loss amounted to EUR 0.7 mn compared to a profit of EUR 0.8 mn in the second quarter of 2005 .,0,"Operating losses amounted to 0.7 million euros, compared to profits of 0.8 million euros in the second quarter of 2005."
"Operating loss before non-recurring items was EUR 0.9 mn , compared to a profit of EUR 11.5 mn in 2008 .",0,Operating losses before non-recurring items amounted to €0.9 million compared to a profit of €11.5 million in 2008.
"Operating profit margin was 8.3 % , compared to 11.8 % a year earlier .",0,The operating profit margin was 8.3% compared to 11.8% in the previous year.
Operating profit was EUR 1.6 mn in 2005 compared to EUR 5.9 mn in 2004 .,0,Operating profits amounted to €1.6 million in 2005 compared to €5.9 million in 2004.
"Operating result showed a loss of EUR 2.9 mn , while a year before , it showed a profit of EUR 0.6 mn .",0,"Operating results showed a loss of 2.9 million euros, while it showed a profit of 0.6 million euros a year ago."
"Salcomp Oyj , the Finnish maker of mobile phone chargers , Monday posted a EUR1 .49 million loss in the second quarter compared with a 1.70 million profit in the same period the previous year .",0,"Salcomp Oyj, the Finnish manufacturer of mobile phone chargers, on Monday reported a loss of 1.49 million euros in the second quarter compared to a profit of 1.70 million in the same period a year earlier."
Scanfil has also issued a profit warning .,0,Scanfil also issued a profit warning.
Scanfil issued a profit warning on 10 April 2006 .,0,"Scanfil issued a profit warning on April 10, 2006."
"The operating loss amounted to EUR 0.8 mn , compared to a profit of EUR 3.9 mn a year earlier .",0,"Operating losses amounted to 0.8 million euros, compared to a profit of 3.9 million euros in the previous year."
The real estate company posted a net loss of +ó  x201a -¼ 59.3 million +ó  x201a -¼ 0.21 per share compared with a net profit of +ó  x201a -¼ 31 million +ó  x201a -¼ 0.11 per share for the corresponding quarter of 2007 .,0,The real estate company recorded a net loss of +ó
"TietoEnator was down 1.13 pct to 18.38 , extending recent lows after last week 's second-quarter report , dealers said .",0,"TietoEnator fell 1.13 percent to 18.38, extending recent lows following last week's second-quarter report, traders said."
`` Those uncertainties cloud the long-term outlook . '',0,“These uncertainties cloud the long-term outlook. ''
"20 October 2010 - Finnish environmental management company Lassila & Tikanoja Oyj HEL : LAT1V , or L&T , said Monday it expects its operating profit , excluding non-recurring items , for the whole 2010 to be slightly lower than in 2009 .",0,"Oct. 20, 2010 - Finnish environmental management company Lassila & Tikanoja Oyj HEL: LAT1V, or L&T, said Monday that it expects its operating profit, excluding non-recurring items, for the full year of 2010 to be slightly lower than in 2009."
"According to Finnish petrol station chain St1 's managing director Kim Wiio , the company was forced to make purchases with rising prices in the first half of 2008 , and now consumer prices are going down almost daily due to competition .",0,"According to Kim Wuyu, managing director of the Finnish gas station chain St1, the company was forced to make purchases as prices rose in the first half of 2008, and now consumer prices are falling almost daily due to competition."
Finnair said that the cancellation of flights would cause daily losses of  x20ac 2.5 million US$ 3 million .,0,Finnair said flight cancellations would cause daily losses of $2.5 million (US$3 million).
"Food sales totalled EUR 323.5 mn in October 2009 , representing a decrease of 5.5 % from October 2008 .",0,"Food sales totaled €323.5 million in October 2009, representing a 5.5% decrease from October 2008."
"Raute reported a loss per share of EUR0 .86 for the first half of 2009 , against EPS of EUR0 .74 in the corresponding period of 2008 .",0,"Raute reported a loss per share of EUR0.86 for the first half of 2009, compared to earnings per share of EUR0.74 in the corresponding period of 2008."
The move was triggered by weak demand for forestry equipment and the uncertain market situation .,0,The move was made due to weak demand for forestry equipment and the unstable market situation.
The situation of coated magazine printing paper will continue to be weak .,0,Coated magazine printing paper will still have poor performance.
"Copper , lead and nickel also dropped ... HBOS ( HBOS ) plummeted 20 % to 70.3 pence after saying this year+ó ??",0,"Copper, lead and nickel also fell... HBOS (HBOS) fell 20% to 70.3 pence after saying this year+ó??"
"During the strike , Finnair estimates to incur a net loss of between EUR2m and EUR2 .5 m per day .",0,"During the strike, Finnair estimates it will incur a net loss of between €2 million and €2.5 million per day."
Earnings per share ( EPS ) dropped to EUR 0.21 from EUR 0.31 .,0,Earnings per share fell to €0.21 from €0.31.
"Finnair 's passenger load factor , which measures the number of sold seats as a share of all available seats , dropped by 1.3 percentage points to 76.7 % in September .",0,"Finnair's passenger load factor, which measures the number of seats sold as a proportion of all available seats, fell by 1.3 percentage points to 76.7% in September."
"Frost sold shares for $ 19 million at $ 6.06-7 .12 per share , compared with Friday 's high of $ 11.33 and low of $ 10.14 .",0,"Frost sold $19 million worth of shares at $6.06-7.12 per share, compared to Friday's high of $11.33 and low of $10.14."
Glaston 's net profit for the third quarter of 2007 dropped to 2.4 mln euro ( $ 3.5 mln ) from 3.5 mln euro ( $ 5.1 mln ) for the corresponding period of 2006 .,0,Glaston's net profits for the third quarter of 2007 fell to 2.4 million euros ($3.5 million) from 3.5 million euros ($5.1 million) for the corresponding period in 2006.
L&T 's net profit for the whole 2010 dropped to EUR 36 million from EUR 45 million for 2009 .,0,Larsen & Toubro's full-year 2010 net profit fell to €36 million from €45 million for 2009.
"Lassila & Tikanoja 's operating profit excluding non-recurring and imputed items for the second quarter was EUR11 .3 m , down from EUR13 .8 m a year ago .",0,"Lassila & Tikanoja's operating profit excluding non-recurring and imputed items for the second quarter was €11.3 million, down from €13.8 million a year ago."
"Net cash flow from operating activities was a negative EUR 3.1 mn , compared to EUR 23.3 mn in the corresponding period in 2009 .",0,"Net cash flow from operating activities was negative by €3.1 million, compared to €23.3 million in the corresponding period of 2009."
"Net cash from operating activities was a negative EUR 0.3 mn , compared to EUR 30.9 mn in 2009 .",0,Net cash from operating activities was negative at €0.3 million compared to €30.9 million in 2009.
Net sales dropped by 6 % year-on-year to EUR 11.9 million .,0,Net sales decreased by 6% year-on-year to reach 11.9 million euros.
Net sales have been eaten by the weak US dollar .,0,The weak US dollar has eaten into net sales.
"Nordic banks have already had to write off sizable loans in Latvia , with Swedbank , Nordea , DnB NOR and SEB reporting combined losses in excess of $ 1.35 billion in the period 2007 to 2010 against a backdrop of near economic meltdown in Latvia .",0,"Nordic banks have already been forced to write off large loans in Latvia, with Swedbank, Nordea Bank, DNB Nord and SEB Bank announcing combined losses of more than $1.35 billion in the period 2007-2010 against the backdrop of Latvia's near economic collapse."
Okmetic expects its net sales for the first half of 2009 to be less than in 2008 .,0,Okmetic expects its net sales for the first half of 2009 to be lower than in 2008.
"Operating profit , excluding non-recurring items , totaled EUR 0.2 mn , down from EUR 0.8 mn in the corresponding period in 2006 .",0,"Total operating profit, excluding non-recurring items, was €0.2 million, down from €0.8 million in the corresponding period of 2006."
"Operating profit , excluding non-recurring items , totalled EUR 1.0 mn , down from EUR 1.6 mn .",0,"Total operating profit, excluding non-recurring items, was €1.0 million, down from €1.6 million."
"Operating profit , excluding non-recurring items , totalled EUR 2.2 mn , down from EUR 2.7 mn in the corresponding period in 2008 .",0,"Total operating profit, excluding non-recurring items, was €2.2 million, down from €2.7 million in the corresponding period of 2008."
"Operating profit excluding non-recurring items amounted to EUR 40.6 mn , down from EUR 57.3 mn year-on-year .",0,"Operating profit excluding non-recurring items was €40.6 million, down from €57.3 million year-on-year."
Operating profit excluding non-recurring items was EUR 7.8 million compared to EUR 11.2 million .,0,Operating profit excluding non-recurring items amounted to €7.8 million compared to €11.2 million.
Relations with the City have been further damaged by comments from Mr Ashley criticising City investors and analysts as `` cry babies '' .,0,"Relations with the City were further damaged by Mr Ashley's comments in which he criticized City investors and analysts as ""crybabies""."
Reported operating margin was a negative 5.9 % .,0,The reported operating margin was negative 5.9%.
Swedbank 's shares have been hardest hit of the Swedish banks by the ongoing international financial crisis .,0,Swedbank shares were the most affected of the Swedish banks due to the ongoing international financial crisis.
"The currency effect had a 3.0 pct , or 20 mln euro ( $ 31.3 mln ) , negative impact on the revenue .",0,The currency impact had a negative impact of 3% or 20 million euros ($31.3 million) on revenues.
"The period 's sales dropped to EUR 30.6 million from EUR 38.3 million , according to the interim report , released today .",0,"Sales for the period fell to €30.6 million from €38.3 million, according to the interim report released today."
"Therefore , the company 's 2005 result will remain weaker than that of 2004 .",0,"Therefore, the company's results for 2005 will remain weaker than the results of 2004."
Vaisala 's net profit for the third quarter of 2007 dropped to 3.0 mln euro ( $ 4.3 mln ) from 6.8 mln euro ( $ 9.8 mln ) for the same period of 2006 .,0,Vaisala's net profit for the third quarter of 2007 fell to €3.0 million ($4.3 million) from €6.8 million ($9.8 million) for the same period in 2006.
"`` The implementation of these programs has had , and will have , negative impacts on 2006 and 2007 earnings , '' Mr Meiklejohn said .",0,"“The implementation of these programs has had, and will have, negative effects on profits in 2006 and 2007,” Meiklejohn said."
A survey conducted by Taloustutkimus for Sampo Life shows that companies are badly prepared to losing key staff members .,0,A survey conducted by Taloustutkimus for Sampo Life showed that companies are poorly prepared for the loss of key employees.
"Agricultural newspaper Maaseudun Tulevaisuus had 318,000 readers , representing a decrease of 6 % .",0,"The agricultural newspaper Maaseudun Tulevaisuus had a readership of 318,000, representing a 6% decrease."
"At 1411 CET , ArcelorMittal had lost 7.26 % to EUR 17.38 on Euronext Paris , coming at the lead of the blue-chip fallers .",0,"At 14:11 CET, ArcelorMittal shares lost 7.26% to reach 17.38 euros on the Euronext Paris Stock Exchange, topping the declining stocks."
Cash flow from operations in January-December 2008 was a negative EUR 18.1 mn compared to EUR 39.0 mn in the corresponding period in 2007 .,0,Cash flow from operations in January-December 2008 was negative EUR 18.1 million compared to EUR 39.0 million in the corresponding period of 2007.
EPS dropped to EUR0 .2 from EUR0 .3 .,0,Earnings per share fell to EUR0.2 from EUR0.3.
Kone shares dropped 4.1 percent to  x20ac 43 US$ 55.77 in Helsinki .,0,Kone shares fell 4.1 percent to x20ac 43 ($55.77) in Helsinki.
"The EU Commission said earlier it had fined ThyssenKrupp , United Technologies Corp 's Otis , Schindler AG and Kone Oyj a total of 992.3 mln eur for alleged cartel activity in the lift market going back twelve years .",0,"The European Commission previously said it had imposed a fine of 992.3 million euros on Thyssenkrupp, United Technologies' Otis, Schindler AG and Kone Oige over alleged cartel activities in the upload market dating back twelve years."
"The period 's sales dropped to EUR30 .6 m from EUR38 .3 m , according to the interim report , released today .",0,"Sales for the period fell to €30.6 million from €38.3 million, according to the interim report released today."
"YIT lodged counter claims against Neste Oil totaling some EUR25m , primarily based on work carried out under the contract and additional costs incurred due to prolongation of the project .",0,"YIT has filed counterclaims against Neste Oil totaling approximately €25 million, primarily based on the work carried out under the contract and additional costs incurred due to the prolongation of the project."
"Tallink Silja attributes the significant drop to problems with the booking system that was taken into operation in October , the sale of trailer ferry ` Sky Wind ' and the route between Stockholm and Riga , which has won passengers from the Helsinki-Stockholm route .",0,"Tallink Silja attributes the significant decline to problems with the reservation system that went into operation in October, and the sale of the Skywind towed ferry, the Stockholm-Riga route, which attracted passengers from the Helsinki-Stockholm route."
"`` Adjustment to the fall in price level , in contrast , has been less effective .",0,"“In contrast, adjustment to the decline in the price level was less effective."
17 March 2011 - Goldman Sachs estimates that there are negative prospects for the Norwegian mobile operations of Norway 's Telenor ASA OSL : TEL and Sweden 's TeliaSonera AB STO : TLSN in the short term .,0,"March 17, 2011 - Goldman Sachs estimates there is a negative outlook for the Norwegian mobile operations of Telenor ASA OSL: TEL and Sweden's TeliaSonera AB STO: TLSN in the short term."
"Based on the first quarter result , existing order backlog and new order prospects , the company expects that full-year sales will contract by 25 % from 2008 , the gross margin will stay at a healthy level , and the operating profit margin will be lower than in 2008 due to lower sales volume .",0,"Based on first quarter results, current order backlog and new order prospects, the company expects full-year sales to contract by 25% from 2008, gross profit margin to remain at a healthy level, and operating profit margin to be lower than in 2008 due to lower sales volume. ."
Finnair believes the strike will cause it daily net losses in excess of EUR 2mn due to canceled reservations and passenger re-routing .,0,Finnair believes that the strike will cause it to have net daily losses exceeding two million euros due to the cancellation of reservations and the redirection of passengers.
"HELSINKI Thomson Financial - Shares closed little changed , with Cargotec and Huhtamaki dropping sharply on disappointing second-quarter reports .",0,"Helsinki Thomson Financial – Stocks closed little changed, with Cargotec and Hotamaki falling sharply on disappointing second-quarter reports."
"The airline estimated that the cancellation of its flights due to the closure of European airspace , and the process of recommencing traffic , have caused a the company a loss of EUR20m , including the costs of stranded passengers ' accommodation .",0,"The airline estimated that the cancellation of its flights due to the closure of European airspace, and the process of resuming air traffic, had caused the company to lose 20 million euros, including the costs of accommodation for stranded passengers."
Ruukki Group calculates that it has lost EUR 4mn in the failed project .,0,The Ruukki Group estimates it lost €4 million in the failed project.
"Samsung currently occupies third place and lost ground during the quarter , dropping by 1.8 % to an 11.1 % share overall .",0,"Samsung currently sits in third place and lost some ground during the quarter, falling 1.8% to 11.1% overall."
"The Baltimore Police and Fire Pension , which has about $ 1.5 billion , lost about $ 3.5 million in Madoff Ponzi scheme .",0,"Baltimore police and fire pensions, which have about $1.5 billion, lost about $3.5 million in Madoff's Ponzi scheme."
"`` Small firms are suffering at the moment because they are likely to have money trouble , '' he added .",0,He added that small businesses are suffering at the moment because they are likely to face financial problems.
"Dealers said the share was largely hit by investor disappointment about a refining margin of just 9.48 usd per barrel for the quarter and the performance of its shipping unit , which saw EBIT drop to 5 mln eur from 20 mln eur a year amid a fall in volumes and tanker rates .",0,"Traders said the stock was largely influenced by investor disappointment over a refining margin of just US$9.48 per barrel during the quarter and the performance of the shipping unit, which saw its EBIT fall to €5 million from €20 million annually amid a decline in volumes. And tanker prices."
"Making matters more difficult , the company said it has been grappling with higher oil and gas prices , which have pushed up the cost of energy , raw materials and transportation .",0,"To make matters more difficult, the company said it is suffering from high oil and gas prices, which has led to higher costs of energy, raw materials and transportation."
"The result will also be burdened by increased fixed costs associated with operations in China , and restructuring costs in Japan .",0,The result will also be weighed down by increased fixed costs associated with operations in China and restructuring costs in Japan.
"Earlier today , Geberit 's Finnish rival Uponor OYJ cut its full-year sales growth forecast to 6 pct from 10 pct , blaming tough conditions in Germany and the US , as well as currency factors .",0,"Earlier in the day, Geberit's Finnish competitor, Honor O.G., cut its full-year sales growth forecast to 6% from 10%, blaming difficult conditions in Germany and the United States, as well as currency factors."
"Operating loss totalled EUR 0.9 mn , down from a profit of EUR 2.7 mn .",0,"Total operating losses amounted to €0.9 million, down from a profit of €2.7 million."
"The group 's operating loss was EUR 0.8 mn , down from a profit of EUR 2.5 mn in 2004 .",0,"The group's operating losses amounted to €0.8 million, down from a profit of €2.5 million in 2004."
"The Finnish national carrier said net loss in April through June was euro26 million , down from a net profit of euro13 million a year earlier .",0,"The Finnish national carrier said its net loss in April through June was 26 million euros, down from a net profit of 13 million euros the previous year."
"It generated an operating loss of EUR 96.3 mn , down from a profit of EUR 43.9 mn .",0,"It had an operating loss of €96.3 million, down from a profit of €43.9 million."
- Net sales for the period are expected to fall well below that of last year and the result after non-recurring items is expected to be in the red .,0,"- Net sales for this period are expected to be lower than last year, and the result after non-recurring items is expected to be in the red."
