text,label,aug
Cash flow from operations rose to EUR 52.7 mn from EUR 15.6 mn in 2007 .,1,Cash flow from operations increased to €52.7 million compared to €15.6 million in 2007.
Commission income rose by 25.7 % to EUR 16.1 mn from EUR 12.8 mn in 2004 .,1,Commission income increased by 25.7% to reach €16.1 million compared to €12.8 million in 2004.
"Earnings per share for January-June 2010 were EUR0 .30 , an increase of 20 % year-on-year EUR0 .25 .",1,"Earnings per share for the period from January to June 2010 amounted to €0.30, an increase of 20% on an annual basis of €0.25."
Earnings per share EPS rose to EUR 0.11 from EUR 0.03 .,1,Earnings per share rose to €0.11 from €0.03.
"Elisa said mobile subscriptions grew 7 percent during 2007 , mainly because of customers adopting so-called third generation mobile technology .",1,"Elissa said mobile phone subscriptions increased 7 percent during 2007, mainly due to customers adopting so-called 3G mobile technology."
"EPS for the quarter came in at 0.36 eur , up from 0.33 eur a year ago and ahead of forecast of 0.33 eur .",1,"Earnings per share for the quarter were €0.36, up from €0.33 a year ago and ahead of expectations of €0.33."
EPS grew to 0.04 eur from 0.02 eur .,1,Earnings per share rose to €0.04 from €0.02.
Exports grew 16.5 percent to 19.1 million liters .,1,Exports grew by 16.5 percent to 19.1 million litres.
"Finnish investment group Panostaja Oyj said its net profit went up to 8.6 mln euro $ 11.4 mln in fiscal 2005-06 , ended October 31 , 2006 , from 2.8 mln euro $ 3.7 mln in the same period of fiscal 2004-05 .",1,"Finnish investment group Panostaja Oyj said its net profit rose to €8.6 million (US$11.4 million) in the 2005-06 fiscal year, ending October 31, 2006, from €2.8 million (US$3.7 million) in the same period of fiscal 2004. -2005."
Finnish metal components supplier Componenta Oyj said its net profit went up to 3.5 mln euro $ 4.5 mln in 2006 from 2.2 mln euro $ 2.8 mln in 2005 .,1,Finnish metal components supplier Componenta Oyj said its net profits rose to 3.5 million euros ($4.5 million) in 2006 from 2.2 million euros ($2.8 million) in 2005.
"Finnish silicon wafer technology company Okmetic Oyj OMX Helsinki : OKM1V reported on Thursday 30 October an operating profit of EUR7 .4 m for January-September 2008 , up from EUR6 .1 m in the corresponding period in 2007 .",1,"Finnish silicon chip technology company Okmetic Oyj OMX Helsinki: On Thursday, October 30, OKM1V announced operating profits of €7.4 million for the January-September 2008 period, compared to €6.1 million in the corresponding period of 2007."
"Fiskars Brands report net sales of EUR 145.8 mn , up from EUR 138.4 mn .",1,"Fiskars Brands reported net sales of €145.8 million, compared to €138.4 million."
"However , the proportion of the paid standing orders grew in 2009 .",1,"However, the proportion of paid standing orders increased in 2009."
"In January-September 2007 , the group 's net sales from continuing operations rose to EUR 213.1 mn from EUR 172.6 mn in the corresponding period in 2006 .",1,"In the period from January to September 2007, the Group's net sales from continuing operations increased to €213.1 million compared to €172.6 million in the corresponding period of 2006."
"In July-September 2008 , YIT 's net sales increased to EUR 970.8 mn , compared to EUR 906.8 mn in the corresponding period in 2007 .",1,"In the period from July to September 2008, YIT's net sales increased to €970.8 million, compared to €906.8 million in the corresponding period of 2007."
"In the reporting period , net sales rose by 8 % year-on-year to EUR64 .3 m , due to the business acquisitions realized during the first half of 2008-09 , the effect of which was EUR10 .9 m in the review period .",1,"In the reporting period, net sales rose by 8% year-on-year to €64.3 million, due to business acquisitions made during the first half of 2008-2009, the impact of which amounted to €10.9 million in the review period. ."
"In the reporting period , the company 's operating profit grew by 43.2 % to EUR 6 million .",1,"In the reporting period, the company's operating profits rose by 43.2% to €6 million."
Last year 's net sales rose to EUR 68.3 million from EUR 62.2 million .,1,Net sales last year rose to 68.3 million euros from 62.2 million euros.
"Last year the company raised its turnover to approximately 7 million litas EUR 2 mln , from 6.1 million litas in 2004 .",1,"Last year, the company increased its sales volume to about 7 million litas (2 million euros) from 6.1 million litas in 2004."
Marimekko Group 's full-year net sales are estimated to increase by about 10 % .,1,Marimekko Group's net sales for the full year are expected to increase by approximately 10%.
Net sales surged by 30 % to EUR 36 million .,1,Net sales increased by 30% to 36 million euros.
"Nevertheless , its market share rose to 49.14 percent from 48.51 percent a year earlier .",1,"However, its market share rose to 49.14 percent from 48.51 percent the previous year."
"October-December sales were 302 mln eur , or a 25.3 pct increase year on year .",1,"October and December sales amounted to €302 million, or an increase of 25.3% year-on-year."
"Olvi , which controls a 94 percent stake in Ragutis through A. Le Coq , said in its annual report published earlier this year that the Lithuanian brewery 's sales reached 15.04 million euros last year , a rise of 20.4 percent from 12.49 million euros in 2004 .",1,"Olvi, which controls a 94 per cent stake in Ragotis through A. Le Coq, in its annual report published earlier this year, said the Lithuanian brewery's sales reached 15.04 million euros last year, an increase of 20.4 percent from 12.49 million euros in 2004."
Olvi expects sales and market share to increase in the first quarter of 2010 .,1,Olvi expects sales and market share to increase in the first quarter of 2010.
Operating profit increased to EUR 14.0 mn from EUR 4.9 mn in the corresponding period in 2005 .,1,"Operating profits increased to 14.0 million euros, compared to 4.9 million euros in the corresponding period of 2005."
Operating profit of the Asian plants grew markedly .,1,Operating profits of Asian factories grew significantly.
"Operating profit totaled EUR 825mn , up from EUR 763mn in 2004 .",1,"Total operating profit amounted to 825 million euros, compared to 763 million euros in 2004."
"Operating profit totalled EUR 83.0 mn , up from EUR 23.5 mn year-on-year .",1,"Total operating profit amounted to €83.0 million, compared to €23.5 million year-on-year."
Production capacity will increase from 36 000 to 85 000 tonnes per year and the raw material will continue to be recycled paper and board .,1,"Production capacity will increase from 36,000 to 85,000 tons annually, and raw materials of paper and cardboard will continue to be recycled."
Profit for the period increased from EUR 2.9 mn to EUR 10.5 mn .,1,Profits for the period rose from 2.9 million euros to 10.5 million euros.
"Profit per share was EUR 1.03 , up from EUR 0.87 .",1,"Earnings per share were €1.03, up from €0.87."
Return on capital employed rose by 4.8 percentage points to 19.6 % .,1,Return on capital employed increased by 4.8 percentage points to 19.6%.
"Revenue from July to September grew 21 percent to EURO 2.3 billion , the Finnish company said Thursday .",1,The Finnish company said on Thursday that its revenues from July to September rose by 21 percent to 2.3 billion euros.
Revenue grew 1 percent to euro742 .2 million US$ 964 million from euro735 million .,1,Revenue grew 1 percent to €742.2 million (US$964 million) from €735 million.
Ruukki 's order book at the end of 2010 was 30 % up year-on-year and 10 % up quarter-on-quarter .,1,Ruukki's order book at the end of 2010 increased by 30% year-on-year and 10% quarter-on-quarter.
Sales in Finland rose by 3.9 % and international growth was 0.7 % .,1,Sales in Finland increased by 3.9% and global growth reached 0.7%.
Sales of security and system packaging increased slightly .,1,Security and system packaging sales rose slightly.
Stora Enso 's third-quarter pre-tax profit doubled to EUR 197mn .,1,Stora Enso's third-quarter pre-tax profits doubled to 197 million euros.
The company 's market share is continued to increase further .,1,The company's market share continues to increase.
"The company 's scheduled traffic , measured in revenue passenger kilometres RPK , grew by just over 2 % and nearly 3 % more passengers were carried on scheduled flights than in February 2009 .",1,"The company's scheduled traffic, measured by passenger revenue per passenger kilometre, grew by just over 2% and nearly 3% more passengers were carried on scheduled flights than in February 2009."
"The disposal of Autotank will also strengthen Aspo 's capital structure , '' commented Gustav Nyberg , CEO of Aspo .",1,"The disposal of Autotank will also strengthen Aspo's capital structure, commented Gustav Nyberg, CEO of Aspo."
"The earnings per share for the quarter came in at 0.25 eur , up from the 0.20 eur of the same quarter a year earlier .",1,"Earnings per share for the quarter were €0.25, up from €0.20 in the same quarter of the previous year."
The economic occupancy rate of Sponda 's property portfolio rose to 91.2 % from 88.8 % in 2006 .,1,The economic occupancy rate of Sponda's real estate portfolio rose to 91.2% from 88.8% in 2006.
The group 's 12-month operating profit grew 31 percent to 337.8 million euros .,1,The group's operating profits during the 12 months rose by 31 percent to 337.8 million euros.
The growth of net sales in the first half of 2008 has been 28 % compared with the first half of 2007 .,1,Net sales growth in the first half of 2008 reached 28% compared to the first half of 2007.
The pretax profit of the group 's life insurance business increased to EUR 36 million from EUR 27 million .,1,Pre-tax profits for the group's life insurance business rose to €36 million from €27 million.
The pretax profit of the group 's life insurance business increased to EUR36m from EUR27m .,1,Pre-tax profits for the group's life insurance business rose to €36 million from €27 million.
"The total delivery volume of paper businesses in 2010 was 1,155,000 tonnes , up from 1,132,000 tonnes in 2009 .",1,"The total volume of paper companies delivered in 2010 was 1,155,000 tons, compared to 1,132,000 tons in 2009."
The value of the firm 's forestry holdings increased by SEK 3.6 bn .,1,The value of the company's forest holdings increased by SEK 3.6 billion.
Turnover rose to EUR21m from EUR17m .,1,The turnover rose to 21 million euros from 17 million euros.
"HELSINKI ( AFX ) - Nokian Tyres reported a fourth quarter pretax profit of 61.5 mln eur , up from 48.6 mln on the back of strong sales .",1,"HELSINKI ( AFX ) - Nokian Tires reported fourth-quarter pre-tax profit of €61.5 million, compared to €48.6 million on the back of strong sales."
"Kalnapilio-Tauro Grupe ( Kalnapilis-Tauras Group ) , which is owned by Denmark 's Royal Unibrew , raised its market share to 25.18 percent from 23.74 percent , as beer sales for the seven months jumped by 14.5 percent to 40.5 million liters .",1,"Kalnapilio-Tauro Grupe (Kalnapilis-Tauras Group), owned by Denmark's Royal Unibrew, raised its market share to 25.18 percent from 23.74 percent, as beer sales for the seven months jumped 14.5 percent to 40.5 million litres."
The company now estimates its net sales in 2010 to increase considerably from 2009 and its operating result to be clearly positive .,1,The company now estimates that its net sales in 2010 will increase significantly compared to 2009 and that its operating results will be clearly positive.
"Uponor made an operating profit of EUR 151.0 mn , up from EUR 143.7 mn , which made 2007 a record year .",1,"Uponor achieved operating profits of €151.0 million, compared to €143.7 million, making 2007 a record year."
"Basware Corporation stock exchange release August 31 , 2010 at 16:25 Basware signed a large deal with an international industrial group Basware will deliver Invoice Automation solution and Connectivity Services to an international industrial group .",1,Stock exchange release of Basware Corporation 31 August 2010 at 16:25 Basware has signed a major deal with an international industrial group Basware will deliver its invoice automation solution and communication services to an international industrial group.
It estimates the operating profit to further improve from the third quarter .,1,Operating profits are estimated to improve further from the third quarter.
Ruukki forecast a 15-20 % annual sales growth and a positive pretax result for 2010 .,1,Ruukki expects annual sales growth of 15-20% and a positive pre-tax result for 2010.
Sales rose 10 pct to 566 mln eur on the back of strong volume and favourable currency effects .,1,Sales rose 10% to €566 million on the back of strong volume and favorable currency effects.
The growth of net sales has continued favourably in the Middle East and Africaand in Asia Pacific .,1,"Net sales growth continued to be positive in the Middle East, Africa and Asia Pacific regions."
With this appointment Kaupthing Bank aims to further co-ordinate Capital Markets activities within the Group and to improve the overall service to clients .,1,"With this appointment, Kaupthing Bank aims to continue coordinating capital markets activities within the group and improve overall customer service."
"Theodosopoulos said Tellabs could be of value to Nokia Siemens or Nortel given its `` leading supply status '' with Verizon , along with high-growth products .",1,"Tellabs could be valuable to Nokia Siemens or Nortel given its ""leading supply position"" with Verizon, along with high-growth products, Theodosopoulos said."
"We succeeded in increasing our market share of sold apartment '' , comments Mr Kari Kauniskangas , Head of YIT International Construction Services .",1,"“We have succeeded in increasing our market share of apartments sold,” comments Mr. Kari Koniskangas, President of YIT International Building Services."
"With CapMan as a partner , we will be able to further develop our business and continue to focus on providing quality restaurant services for our customers , '' says Christopher Wynne , CEO of Papa John 's Russia .",1,"With CapMan as a partner, we will be able to develop our business further and continue to focus on providing high-quality restaurant services to our customers,” says Christopher Wynn, CEO of Papa John's Russia."
"Finnish Suominen Corporation that specialises in wet wipes , nonwovens , and flexible packaging reports net sales of EUR 44.1 mn in the second quarter of 2010 , up from EUR 43.3 mn in the second quarter of 2009 .",1,"Finnish company Suominen, which specializes in wet wipes, non-woven fabrics and flexible packaging, recorded net sales of €44.1 million in the second quarter of 2010, compared to €43.3 million in the second quarter of 2009."
"Finnish telecoms software developer Tecnomen Oyj said on December 5 , 2006 it won a $ 3.3 mln ( 2.5 mln euro ) order to supply an expansion of the charging and messaging systems for the mobile and fixed networks of Brasil Telecom .",1,"Finnish telecommunications software developer Tecnomen Oyj said on December 5, 2006 that it had won a $3.3 million (€2.5 million) order to provide an expansion of charging and messaging systems for Brasil Telecom's mobile and fixed telephone networks."
"( ADP News ) - Dec 11 , 2008 - Finnish construction and engineering company Outotec Oyj ( OMX : OTE1V ) said today it won a EUR 28 million ( USD 36.8 m ) order to expand the phosphate concentrator in Siilinjarvi of Norwegian minera",1,"( ADP News ) - December 11, 2008 -- Finnish construction and engineering company Outotec Oyj (OMX: OTE1V) said today that it has won a €28 million (US$36.8 million) contract to expand the Selinjarvi phosphate center at the Norwegian mine."
The bank sees a potential for Getinge share to rise .,1,The bank sees the potential for Getinge shares to rise.
"The company recorded revenues of E658 .1 million during the fiscal year ended December 2007 , an increase of 23 % over 2006 .",1,"The company recorded revenues of 658.1 million Egyptian pounds during the fiscal year ending in December 2007, an increase of 23% over 2006."
The robust growth was the result of the inclusion of clothing chain Lindex in the Group in December 2007 .,1,This strong growth was the result of the addition of the Lindex clothing chain to the group in December 2007.
"The six breweries recorded a 5.2 percent growth in domestic beer sales last year to 270.21 million liters , from 256.88 million liters sold in 2005 .",1,The six breweries recorded a 5.2 percent growth in domestic beer sales last year to 270.21 million liters from 256.88 million liters sold in 2005.
"a January 11 , 2010 EPHC board of directors has approved an increase in the quarterly dividend from $ 0.03 to $ 0.05 per share .",1,"A January 11, 2010 The EPHC Board of Directors approved an increase in the quarterly dividend from $0.03 to $0.05 per share."
"Bilfinger investors cheered the agreement , pushing shares up 7 % , or & euro ; 3.30 , to & euro ; 50.29 , in afternoon trade .",1,"Bilfinger investors cheered the agreement, sending shares up 7%, or euros. 3.30 to &€; 50.29 in the afternoon."
"LONDON AFX - Shares in Rautaruukki Corp have been upgraded to ` hold ' from ` sell ' by ABN Amro , with the price target raised to 25.75 eur from 14.5 , said dealers .",1,"LONDON AFX - Rautaruukki Corp shares were upgraded to 'hold' from 'sell' by ABN Amro, with the price target raised to 25.75 euros from 14.5, traders said."
LONDON MarketWatch -- Nokia nok said it 's won a five-year services contract to run Hutchison Essar 's network operations in nine locations in India .,1,London MarketWatch - Nokia nok said it has won a five-year services contract to run Hutchison Essar network operations at nine sites in India.
"Progress Group , QPR 's representative in Saudi Arabia and North Africa , has signed a framework agreement for a long term strategic relationship with ISE .",1,"Al-Taqadum Group, the representative of Queens Park Rangers in the Kingdom of Saudi Arabia and North Africa, signed a framework agreement for a long-term strategic relationship with Borsa Istanbul."
"Ragutis , controlled by the Finnish brewery Olvi , achieved a 5.7 percent rise in beer sales to 22.6 million liters and held a 10.75 percent market share .",1,"Ragutis, controlled by Finnish brewer Olvi, achieved a 5.7 percent increase in beer sales to 22.6 million liters and captured a 10.75 percent market share."
"In addition , Cramo and Peab have signed exclusive five-year rental agreements in Finland and have extended their existing rental agreements in the Swedish market for another five years .",1,"In addition, Cramo and Peab have signed exclusive five-year lease agreements in Finland and have extended existing lease agreements in the Swedish market for another five years."
"OUTOTEC OYJ PRESS RELEASE DECEMBER 4 , 2009 10.30 AM Outotec establishes a new subsidiary in Kolkata Outotec has established a subsidiary in India in order to better serve its Indian customers and to increase its business in the growing Indian market .",1,OUTOTEC OYJ Press Release 4 December 2009 10.30 AM Outotec sets up new subsidiary in Kolkata Outotec has set up a subsidiary in India in order to better serve its Indian customers and increase its business in the growing Indian market.
"`` The number of collection errors fell considerably , and operations speeded up .",1,"``The number of assembly errors has decreased significantly, and operations have speeded up."
"In the second quarter of 2010 , the group 's pretax loss narrowed to EUR 400,000 from EUR 600,000 .",1,"In the second quarter of 2010, the group's pre-tax loss narrowed to €400,000 from €600,000."
"26 January 2011 - Finnish metal products company Componenta Oyj ( HEL : CTH1V ) said yesterday its net loss narrowed to EUR500 ,000 in the last quarter of 2010 from EUR5 .3 m for the same period a year earlier .",1,"January 26, 2011 - Finnish metal products company Componenta Oyj (HEL: CTH1V) said yesterday that its net loss narrowed to €500,000 in the fourth quarter of 2010 from €5.3 million for the same period a year earlier."
8 May 2009 - Finnish liquid handling products and diagnostic test systems maker Biohit Oyj ( HEL : BIOBV ) said today ( 8 May 2009 ) its net loss narrowed to EUR0 .1 m ( USD0 .14 m ) for the first quarter of 2009 from EUR0 .4 m for the same period of 2008 .,1,"May 8, 2009 - Finnish maker of fluid handling products and diagnostic test systems (HEL: BIOBV) said today (May 8, 2009) that its net loss narrowed to €0.1 million (US$0.14 million) for the first quarter of 2009 from €0.1 million. 4 m for the same period in 2008."
"Finnish metal products company Componenta Oyj ( HEL : CTH1V ) said today its net loss narrowed to EUR 500,000 ( USD 680,000 ) in the last quarter of 2010 from EUR 5.3 million for the same period a year earlier .",1,"Finnish metal products company Componenta Oyj (HEL: CTH1V) said today that its net loss narrowed to 500,000 euros (680,000 US dollars) in the fourth quarter of 2010 from 5.3 million euros for the same period a year earlier."
"Finnish steel maker Rautaruukki Oyj ( HEL : RTRKS ) , or Ruukki , said today its net loss contracted to EUR 49 million ( USD 68.2 m ) for the first nine months of 2010 from EUR 229 million for the same period a year ago .",1,"Finnish steelmaker Rautaruukki Oyj (HEL: RTRKS), or Ruukki, said today that its net loss narrowed to 49 million euros (US$68.2 million) for the first nine months of 2010 from 229 million euros for the same period last year."
"For the first nine months of 2010 , Talvivaara 's net loss narrowed to EUR 8.3 million from EUR 21.9 million for the same period of 2009 .",1,"During the first nine months of 2010, Talvivara's net loss narrowed to €8.3 million from €21.9 million for the same period in 2009."
"In the first nine months of 2010 , the company 's net loss narrowed to EUR 415,000 from EUR 7.4 million for the corresponding period of 2009 .",1,"In the first nine months of 2010, the company's net loss narrowed to €415,000 compared to €7.4 million in the corresponding period of 2009."
"In the first nine months of 2010 , the company 's net loss narrowed to EUR415 ,000 from EUR7 .4 m for the corresponding period of 2009 .",1,"In the first nine months of 2010, the company's net loss narrowed to €415,000 from €7.4 million for the corresponding period in 2009."
"( ADP News ) - Feb 9 , 2009 - Finnish computer services company Proha Oyj ( HEL : ART1V ) said today its net loss narrowed to EUR 113,000 ( USD 146,000 ) for 2008 from EUR 1.2 million for 2007 .",1,"(ADP News) - February 9, 2009 - Finnish computer services company Proha Oyj (HEL: ART1V) said today that its net loss narrowed to €113,000 (US$146,000) for 2008 from €1.2 million for 2007."
The new factory working model and reorganisations would decrease Nokian Tyres ' costs in the factory by EUR 30 million ( USD 38.7 m ) .,1,The new business model and reorganization at the plant will reduce Nokian Tires' costs at the plant by €30 million (US$38.7 million).
20 October 2010 - Finnish metal products company Componenta Oyj HEL : CTH1V said yesterday that its net loss narrowed to EUR7m for the first nine months of 2010 from EUR23 .3 m for the same period of 2009 .,1,"October 20, 2010 - Finnish metal products company Componenta Oyj HEL ​​said: CTH1V said yesterday that its net loss narrowed to €7 million for the first nine months of 2010 from €23.3 million for the same period in 2009."
Finnish fibers and plastic products maker Suominen Corporation said its net loss narrowed to 1.6 mln euro $ 2.0 mln in the first nine months of 2006 from 2.16 mln euro $ 2.7 mln in the same period of 2005 .,1,Finnish fiber and plastic products maker Suominen Corporation said its net losses narrowed to 1.6 million euros ($2.0 million) in the first nine months of 2006 from 2.16 million euros and $2.7 million in the same period in 2005.
"In the second quarter of 2010 , Raute 's net loss narrowed to EUR 123,000 from EUR 1.5 million in the same period of 2009 .",1,"In the second quarter of 2010, Raute's net loss narrowed to €123,000 from €1.5 million in the same period in 2009."
"ADP News - Nov 13 , 2008 - Finnish printed circuit board PCB maker Aspocomp Group Oyj OMX : ACG1V said today that its net loss narrowed to EUR 2 million USD 2.5 m in the first nine months of 2008 from EUR 57",1,"ADP News - November 13, 2008 - Finnish printed circuit board maker Aspocomp Group Oyj OMX: ACG1V said today that its net loss narrowed to €2 million (US$2.5 million) in the first nine months of 2008 from €57"
"Metsaliitto , however , narrowed its net loss for the second quarter of 2007 to 5.0 mln euro $ 6.9 mln from 61 mln euro $ 83.7 mln a year ago .",1,"However, Metsaliitto narrowed its net loss for the second quarter of 2007 to €5.0 million ($6.9 million) from €61 million ($83.7 million) a year earlier."
"narrows to EUR2 .8 m 9-mo '09 29 October 2009 - Finnish software and hardware developer Elektrobit Oyj HEL : EBG1V , or EB , said today that its net loss narrowed to EUR2 .8 m for the first nine months of 2009 from EUR35 .6 m for the same period a year ago .",1,"Narrows to €2.8 million in 9 months 2009 October 29, 2009 - Finnish software and hardware developer Elektrobit Oyj HEL: EBG1V or EB said today that its net loss narrowed to €2.8 million for the first nine months of 2009 from €35.6m for the same period of last year ."
The diluted loss per share narrowed to EUR 0.27 from EUR 0.86 .,1,Diluted loss per share narrowed to €0.27 from €0.86.
Unit costs for flight operations fell by 6.4 percent .,1,Aviation operations unit costs decreased by 6.4 percent.
The loss for the third quarter of 2007 was EUR 0.3 mn smaller than the loss of the second quarter of 2007 .,1,The loss for the third quarter of 2007 was 0.3 million euros less than the loss for the second quarter of 2007.
"In August-October 2010 , the company 's result before taxes totalled EUR 9.6 mn , up from EUR 0.5 mn in the corresponding period in 2009 .",1,"In the period from August to October 2010, the company's total pre-tax results amounted to 9.6 million euros, compared to 0.5 million euros in the corresponding period of 2009."
Finnish Bore that is owned by the Rettig family has grown recently through the acquisition of smaller shipping companies .,1,"Finnish Bore, owned by the Rettig family, has recently grown by acquiring smaller shipping companies."
The plan is estimated to generate some EUR 5 million ( USD 6.5 m ) in cost savings on an annual basis .,1,The plan is estimated to achieve approximately €5 million (US$6.5 million) in cost savings on an annual basis.
"Finnish pharmaceuticals company Orion reports profit before taxes of EUR 70.0 mn in the third quarter of 2010 , up from EUR 54.9 mn in the corresponding period in 2009 .",1,"Finnish pharmaceutical company Orion recorded pre-tax profits of €70.0 million in the third quarter of 2010, compared to €54.9 million in the corresponding period of 2009."
"Finnish Sampo Bank , of Danish Danske Bank group , reports profit before taxes of EUR 152.3 mn in 2010 , up from EUR 32.7 mn in 2009 .",1,"Finland's Sampo Bank, a subsidiary of Danish Danske Bank Group, reported pre-tax profits of 152.3 million euros in 2010, compared to 32.7 million euros in 2009."
"Profit after taxes for the period was up to EUR0 .9 m , from EUR0 .01 m last year .",1,"Profit after tax for this period amounted to 0.9 million euros, compared to 0.01 million euros last year."
"Profit before taxes was EUR 5.4 mn , up from EUR 3.6 mn a year earlier .",1,"Profit before tax amounted to €5.4 million, compared to €3.6 million in the previous year."
"For the current year , Raute expects its net sales to increase and the operating result -- to be positive .",1,"For the current year, Raute expects its net sales to increase and operating results to be positive."
"Turnover surged to EUR61 .8 m from EUR47 .6 m due to increasing service demand , especially in the third quarter , and the overall growth of its business .",1,"Turnover rose to 61.8 million euros from 47.6 million euros due to increased demand for services, especially in the third quarter, and the overall growth of its business."
"As a result , the company currently anticipates net sales to increase and the operating result to be positive .",1,"As a result, the company now expects net sales to increase and operating results to be positive."
"`` UPM 's deliveries increased during the third quarter by 4 percent , and the efficiency of operations improved , '' Chief Executive Jussi Pesonen said .",1,"UPM's deliveries increased during the third quarter by 4 percent, and operations efficiency improved, said Jussi Pesonen, CEO of UPM."
"Global sports equipment maker Amer Sports Corp. , whose brands include Atomic , Salomon and Wilson , saw a 64 percent increase in third-quarter net profit to EURO 47.4 million $ 65 million on strong sales and cost cuts .",1,"Global sports equipment maker Amer Sports Corp, whose brands include Atomic, Salomon and Wilson, saw a 64 percent increase in third-quarter net profit to 47.4 million euros ($65 million) on strong sales and cost cuts."
"Due to rapid expansion , the market share of Tallink in terms of passenger carriage through Tallinna Sadam Port of Tallinn totaled 55 percent in November against 45.7 percent in November 2005 .",1,"Due to the rapid expansion, Tallink's total market share in terms of passenger transportation through Tallinn's Saddam Port in Tallinn reached 55 percent in November compared to 45.7 percent in November 2005."
"Earnings per share ( EPS ) amounted to EUR0 .98 , up from the loss of EUR0 .02 .",1,"Earnings per share amounted to 0.98 euros, up from a loss of 0.02 euros."
"Earnings per share ( EPS ) were EUR0 .03 , up from the loss of EUR0 .083 .",1,"Earnings per share were €0.03, up from a loss of €0.083."
"Operating profit totalled EUR 0.4 mn , up from an operating loss of EUR 0.8 mn year-on-year .",1,"Total operating profit amounted to 0.4 million euros, compared to an operating loss of 0.8 million euros on an annual basis."
"Operating profit totalled EUR 7.0 mn , up from a loss of EUR 4.0 mn in the second quarter of 2009 .",1,"Total operating profit was €7.0 million, compared to a loss of €4.0 million in the second quarter of 2009."
Operating result including non-recurring items rose to EUR 146mn from a loss of EUR 267mn in 2009 .,1,Operating results including non-recurring items rose to €146 million from a loss of €267 million in 2009.
"Tiimari , the Finnish retailer , reported to have geenrated quarterly revenues totalling EUR 1.3 mn in the 4th quarter 2009 , up from EUR 0.3 mn loss in 2008 .",1,"Tiimari, the Finnish retailer, reported quarterly revenue totaling €1.3 million in the fourth quarter of 2009, compared to a loss of €0.3 million in 2008."
"Earnings per share EPS amounted to EUR0 .03 , up from the loss of EUR0 .08 .",1,"Earnings per share were 0.03 euros, compared to a loss of 0.08 euros."
"Operating profit totalled EUR 5.8 mn , up from a loss of EUR 1.7 mn in the fourth quarter of 2009 .",1,"Total operating profit was 5.8 million euros, compared to a loss of 1.7 million euros in the last quarter of 2009."
"Operating profit was EUR 0.6 mn , up from a loss of EUR 19mn a year earlier .",1,"Operating profits amounted to 0.6 million euros, compared to a loss of 19 million euros in the previous year."
The investments and operational changes enable additional optimisation of the working hours and thereby further cost savings of some 7 % -9 % .,1,Investments and operational changes allow further improvement of working hours and thus additional cost savings of 7%-9%.
"9 September 2010 - Finnish stationery and gift retailer Tiimari HEL : TII1V said today its net sales rose by 2 % year-on-year to EUR5 .7 m in August 2010 , driven by growth in Finland , while demand in the Baltics remained weak .",1,"September 9, 2010 - Finnish stationery and gifts retailer Tiimari HEL: TII1V announced today that its net sales rose 2% year-on-year to €5.7 million in August 2010, driven by growth in Finland, while demand in the Baltics remained weak."
"By 14:29 CET on Monday , shares in Bavarian Nordic had climbed 1.21 % to DKK250 on the stock exchange in Copenhagen after having lost 7.41 % in the past month .",1,"By 14:29 CET on Monday, Bavaria Nordic shares rose 1.21% to DKK 250 on the Copenhagen Stock Exchange after losing 7.41% last month."
"For example , net sales increased by 5.9 % from the first quarter , and EBITDA increased from a negative EUR 0.2 mn in the first quarter of 2009 .",1,"For example, net sales increased by 5.9% from the first quarter, and EBITDA rose from negative €0.2 million in the first quarter of 2009."
`` Our customer has been satisfied with Basware Invoice Automation solution and extends the implementation to new geographies .,1,``Our customers have been satisfied with the Basware Invoice Automation solution and have expanded the implementation to new geographies.
` By separating side businesses we will be able to faster expand and develop Tapro retail network .,1,"`By separating the side businesses, we will be able to expand and develop the Tapro retail network faster."
"According to Viking Line 's Managing Director , Nils-Erik Eklund , the company 's Board of Directors is very satisfied with Viking Line 's performance .",1,"According to Viking Line's Managing Director, Nils Erik Eklund, the company's Board of Directors is very satisfied with Viking Line's performance."
Combining this deep domain expertise with our Application Service Management ASM and outsourcing service offerings has now proved to be a winning combination .,1,Combining this deep industry expertise with ASM's application service management and outsourcing service offerings has now proven to be a winning combination.
"Finnish construction company YIT Oyj said on November 13 , 2007 it won a 70 mln euro $ 102.8 mln contract to construct the new office building for local property company Tapiola Real Estate Oy .",1,"Finnish construction company YIT Oyj said on November 13, 2007 that it had won a €70 million ($102.8 million) contract to build the new office building for local real estate company Tapiola Real Estate Oy."
Major Order in India Comptel Corporation has received a significant long-term order for mediation and provisioning solutions being used by a leading operator in India .,1,Large Order in India Comptel Corporation has received a large long-term order for its brokerage and provisioning solutions used by a leading operator in India.
Olvi has posted a strong set of figures for the first six months of this year .,1,Olvi has posted a strong set of numbers for the first six months of this year.
Operating profit improved by 27 % to EUR 579.8 mn from EUR 457.2 mn in 2006 .,1,Operating profits improved by 27% to reach €579.8 million compared to €457.2 million in 2006.
Our standardised services have met with a positive reception among our customers as well as at Itella .,1,Our consolidated services have received a positive reception among our customers as well as at Itella.
Performance in the second half of 2009 exceeded expectations .,1,Performance in the second half of 2009 exceeded expectations.
Ponsse projects the forest machine markets to improve more than expected in 2010 from the previous year .,1,Bonci expects forestry machinery markets to improve more than expected in 2010 compared to the previous year.
